"","tf","n","dist","avg","low","high","group"
"X280","ALB1",325733,3,-0.11521853414669,-0.115366848363207,-0.115070219930172,"63"
"X380","ALB1",325733,4,-0.105738863775129,-0.105888044413381,-0.105589683136877,"63"
"X480","ALB1",325733,5,-0.0800617671582603,-0.0802180578603175,-0.079905476456203,"63"
"X580","ALB1",325733,6,-0.0633187081935975,-0.0634740780210648,-0.0631633383661303,"63"
"X680","ALB1",325733,7,-0.041055645779044,-0.041201644841772,-0.040909646716316,"63"
"X780","ALB1",325733,8,-0.0289912307200348,-0.0291371516077084,-0.0288453098323613,"63"
"X880","ALB1",325733,9,-0.0481846396811102,-0.0483188030585186,-0.0480504763037017,"63"
"X980","ALB1",325733,10,-0.0283771583883885,-0.0285126126723858,-0.0282417041043912,"63"
"X1014","ALB1",325733,11,-0.0316361854248419,-0.0317690964546014,-0.0315032743950824,"63"
"X1118","ALB1",325733,12,-0.0384477937550694,-0.038579685484533,-0.0383159020256058,"63"
"X1216","ALB1",325733,13,-0.0437626258651095,-0.0439092712819276,-0.0436159804482914,"63"
"X1314","ALB1",325733,14,-0.0655577506427874,-0.0656998151886938,-0.065415686096881,"63"
"X1414","ALB1",325733,15,-0.0769549469355512,-0.0771152853953697,-0.0767946084757326,"63"
"X1514","ALB1",325733,16,-0.104786790582012,-0.104974705979195,-0.10459887518483,"63"
"X1614","ALB1",325733,17,-0.0653139446268088,-0.0655440347816165,-0.065083854472001,"63"
"X1714","ALB1",325733,18,-0.0823008552755198,-0.0825613204930192,-0.0820403900580204,"63"
"X1814","ALB1",325733,19,-0.12493720183999,-0.125218719568057,-0.124655684111924,"63"
"X1914","ALB1",325733,20,-0.163350421704093,-0.163644214757854,-0.163056628650331,"63"
"X2014","ALB1",325733,21,-0.128443733282045,-0.128787862290228,-0.128099604273863,"63"
"X2118","ALB1",325733,22,-0.122357848884485,-0.122742825275018,-0.121972872493951,"63"
"X2216","ALB1",325733,23,-0.122465707531094,-0.122906363539733,-0.122025051522455,"63"
"X2314","ALB1",325733,24,-0.0925849084079082,-0.0930680881824493,-0.0921017286333672,"63"
"X2414","ALB1",325733,25,-0.0843645110269493,-0.0848744129209664,-0.0838546091329321,"63"
"X2514","ALB1",325733,26,-0.0817604079618428,-0.0822990233222403,-0.0812217926014452,"63"
"X2614","ALB1",325733,27,-0.0687104106524251,-0.0692867788906642,-0.068134042414186,"63"
"X2714","ALB1",325733,28,-0.0713692355118825,-0.0719917100138451,-0.0707467610099199,"63"
"X2814","ALB1",325733,29,-0.0961334842756378,-0.0967844663516493,-0.0954825021996264,"63"
"X2914","ALB1",325733,30,-0.0854239625508648,-0.0861106791486498,-0.0847372459530797,"63"
"X3014","ALB1",325733,31,-0.0864485656895702,-0.0871408634261898,-0.0857562679529505,"63"
"X3118","ALB1",325733,32,-0.0733724167666745,-0.0740706372867769,-0.0726741962465721,"63"
"X3216","ALB1",325733,33,-0.0804285010121593,-0.0811638054856702,-0.0796931965386485,"63"
"X3314","ALB1",325733,34,-0.0682591996813512,-0.069055073265599,-0.0674633260971033,"63"
"X3414","ALB1",325733,35,-0.0749280921037358,-0.0757561460523404,-0.0741000381551312,"63"
"X3514","ALB1",325733,36,-0.0671895499453215,-0.0680389451762785,-0.0663401547143646,"63"
"X3614","ALB1",325733,37,-0.0835504227392609,-0.0844115931510533,-0.0826892523274685,"63"
"X3714","ALB1",325733,38,-0.121701335572885,-0.122484291487734,-0.120918379658035,"63"
"X3814","ALB1",325733,39,-0.149105213429272,-0.14988588442249,-0.148324542436055,"63"
"X3914","ALB1",325733,40,-0.160845124232477,-0.16162253627734,-0.160067712187615,"63"
"X4014","ALB1",325733,41,-0.172981174180421,-0.173743787507756,-0.172218560853086,"63"
"X4118","ALB1",325733,42,-0.180589555209466,-0.181331848011653,-0.179847262407279,"63"
"X4216","ALB1",325733,43,-0.214361625182047,-0.215054210123078,-0.213669040241017,"63"
"X4314","ALB1",325733,44,-0.257268225982213,-0.257888640017925,-0.256647811946502,"63"
"X4414","ALB1",325733,45,-0.285862299185017,-0.286450880831898,-0.285273717538136,"63"
"X4514","ALB1",325733,46,-0.288549696145297,-0.289143452830026,-0.287955939460569,"63"
"X4614","ALB1",325733,47,-0.268658425716552,-0.269269567472965,-0.268047283960139,"63"
"X4714","ALB1",325733,48,-0.271265277919219,-0.271930709802221,-0.270599846036217,"63"
"X4814","ALB1",325733,49,-0.261404627822774,-0.2621368953804,-0.260672360265148,"63"
"X4914","ALB1",325733,50,-0.263478258255137,-0.26422906419856,-0.262727452311714,"63"
"X5014","ALB1",325733,51,-0.239383377222369,-0.240188864591458,-0.23857788985328,"63"
"X5118","ALB1",325733,52,-0.242857287642423,-0.243684370745423,-0.242030204539424,"63"
"X5216","ALB1",325733,53,-0.188321987238278,-0.189241845920982,-0.187402128555574,"63"
"X5314","ALB1",325733,54,-0.151526465913351,-0.152506303929958,-0.150546627896744,"63"
"X5414","ALB1",325733,55,-0.0997561397744672,-0.100853965801813,-0.0986583137471214,"63"
"X5514","ALB1",325733,56,-0.0568739743007284,-0.0579708246821436,-0.0557771239193133,"63"
"X5614","ALB1",325733,57,-0.0560053721795243,-0.0571118902737866,-0.0548988540852621,"63"
"X5714","ALB1",325733,58,-0.0494035294000339,-0.0504849825261061,-0.0483220762739617,"63"
"X5814","ALB1",325733,59,-0.0600177288210322,-0.0610854613724515,-0.0589499962696128,"63"
"X5914","ALB1",325733,60,-0.0657481389847182,-0.0667892668492721,-0.0647070111201643,"63"
"X6014","ALB1",325733,61,-0.0252669904333698,-0.0263078433799872,-0.0242261374867524,"63"
"X6118","ALB1",325733,62,-0.0811049045001813,-0.082079799969993,-0.0801300090303696,"63"
"X6216","ALB1",325733,63,-0.0896596243434381,-0.0906294525861763,-0.0886897961007,"63"
"X6314","ALB1",325733,64,-0.0528501660896906,-0.053816119660916,-0.0518842125184653,"63"
"X6414","ALB1",325733,65,-0.0894035736469434,-0.0903175034252778,-0.0884896438686091,"63"
"X6514","ALB1",325733,66,-0.125822462236253,-0.126673030900767,-0.124971893571739,"63"
"X6614","ALB1",325733,67,-0.137715111309261,-0.13848673535082,-0.136943487267703,"63"
"X6714","ALB1",325733,68,-0.209242280988367,-0.20989288781383,-0.208591674162904,"63"
"X6814","ALB1",325733,69,-0.218801685681737,-0.219417196617641,-0.218186174745833,"63"
"X6914","ALB1",325733,70,-0.249094688543977,-0.249640873148156,-0.248548503939799,"63"
"X7014","ALB1",325733,71,-0.257621156462863,-0.258135771387485,-0.25710654153824,"63"
"X7118","ALB1",325733,72,-0.264345851894579,-0.264837034104967,-0.263854669684191,"63"
"X7216","ALB1",325733,73,-0.310248666277166,-0.310672139922458,-0.309825192631874,"63"
"X7314","ALB1",325733,74,-0.31777642545925,-0.318174014925871,-0.31737883599263,"63"
"X7414","ALB1",325733,75,-0.36513638097134,-0.365468719096666,-0.364804042846014,"63"
"X7514","ALB1",325733,76,-0.436312488121704,-0.436585851426426,-0.436039124816982,"63"
"X7614","ALB1",325733,77,-0.452936863936223,-0.453188648143246,-0.452685079729201,"63"
"X7714","ALB1",325733,78,-0.470581886245295,-0.470799254677424,-0.470364517813166,"63"
"X7814","ALB1",325733,79,-0.483704062017754,-0.483876425821957,-0.48353169821355,"63"
"X7914","ALB1",325733,80,-0.490134854329052,-0.490278648234778,-0.489991060423326,"63"
"X8014","ALB1",325733,81,-0.510655364480001,-0.510751329815423,-0.510559399144578,"63"
"X8118","ALB1",325733,82,-0.502133420835743,-0.502225024059743,-0.502041817611743,"63"
"X8216","ALB1",325733,83,-0.512866705174188,-0.512965424740564,-0.512767985607812,"63"
"X8314","ALB1",325733,84,-0.498045759452323,-0.49817422423296,-0.497917294671686,"63"
"X8414","ALB1",325733,85,-0.44741110468632,-0.447562106899562,-0.447260102473079,"63"
"X8514","ALB1",325733,86,-0.452723647408318,-0.452887407723449,-0.452559887093187,"63"
"X8614","ALB1",325733,87,-0.439029623215058,-0.439213106746947,-0.438846139683169,"63"
"X8714","ALB1",325733,88,-0.412174717837883,-0.412368269383688,-0.411981166292078,"63"
"X8814","ALB1",325733,89,-0.395959161385794,-0.396161946558366,-0.395756376213221,"63"
"X8914","ALB1",325733,90,-0.329151903161908,-0.329402353455948,-0.328901452867868,"63"
"X9014","ALB1",325733,91,-0.278779036724833,-0.279059779916371,-0.278498293533295,"63"
"X9117","ALB1",325733,92,-0.253614442480624,-0.253933992622014,-0.253294892339234,"63"
"X9215","ALB1",325733,93,-0.245496121376889,-0.245825499142048,-0.24516674361173,"63"
"X9314","ALB1",325733,94,-0.202742777422439,-0.203100592505111,-0.202384962339767,"63"
"X9414","ALB1",325733,95,-0.193521313238916,-0.19388626774715,-0.193156358730682,"63"
"X9514","ALB1",325733,96,-0.213713083171873,-0.214063004128527,-0.213363162215218,"63"
"X9614","ALB1",325733,97,-0.201034326877925,-0.201419616694558,-0.200649037061292,"63"
"X9714","ALB1",325733,98,-0.229682465111651,-0.230077793414172,-0.229287136809129,"63"
"X015","ALB1",352784,1,-0.132448610969338,-0.132570162210263,-0.132327059728413,"66"
"X190","ALB1",352784,2,-0.101029411866353,-0.101160703271613,-0.100898120461093,"66"
"X290","ALB1",352784,3,-0.115115640564587,-0.115253122511676,-0.114978158617498,"66"
"X390","ALB1",352784,4,-0.105623124558415,-0.105761615209034,-0.105484633907797,"66"
"X490","ALB1",352784,5,-0.0798566862195744,-0.0800019826320316,-0.0797113898071172,"66"
"X590","ALB1",352784,6,-0.0631036521496485,-0.0632478187315816,-0.0629594855677154,"66"
"X690","ALB1",352784,7,-0.0409435188814358,-0.0410790664336633,-0.0408079713292084,"66"
"X790","ALB1",352784,8,-0.028920775071586,-0.0290562152146027,-0.0287853349285694,"66"
"X890","ALB1",352784,9,-0.048185940729066,-0.0483108237197244,-0.0480610577384077,"66"
"X981","ALB1",352784,10,-0.0284054453626784,-0.0285311755700144,-0.0282797151553425,"66"
"X1015","ALB1",352784,11,-0.0317297563427399,-0.0318531537621793,-0.0316063589233005,"66"
"X1119","ALB1",352784,12,-0.0384819986720118,-0.0386048062603503,-0.0383591910836733,"66"
"X1217","ALB1",352784,13,-0.0438929833887444,-0.0440293042138418,-0.0437566625636471,"66"
"X1315","ALB1",352784,14,-0.0808449332552468,-0.080974914820173,-0.0807149516903205,"66"
"X1415","ALB1",352784,15,-0.111655177099609,-0.111781351606619,-0.1115290025926,"66"
"X1515","ALB1",352784,16,-0.146656495720586,-0.146784540029902,-0.14652845141127,"66"
"X1615","ALB1",352784,17,-0.103163780627793,-0.103320915318053,-0.103006645937533,"66"
"X1715","ALB1",352784,18,-0.116976649926844,-0.117174749068507,-0.116778550785181,"66"
"X1815","ALB1",352784,19,-0.157460141214435,-0.157689897570881,-0.157230384857989,"66"
"X1915","ALB1",352784,20,-0.195656698679408,-0.195902288746167,-0.195411108612649,"66"
"X2015","ALB1",352784,21,-0.159758493583585,-0.160055030730231,-0.159461956436939,"66"
"X2119","ALB1",352784,22,-0.154784572447938,-0.155124524332418,-0.154444620563457,"66"
"X2217","ALB1",352784,23,-0.165677467424584,-0.166066121558357,-0.16528881329081,"66"
"X2315","ALB1",352784,24,-0.122798062780815,-0.123255478989614,-0.122340646572016,"66"
"X2415","ALB1",352784,25,-0.109795533323349,-0.110304211681605,-0.109286854965094,"66"
"X2515","ALB1",352784,26,-0.113325115171289,-0.113857727619143,-0.112792502723435,"66"
"X2615","ALB1",352784,27,-0.0936715318416637,-0.0942461423067694,-0.093096921376558,"66"
"X2715","ALB1",352784,28,-0.091858133816702,-0.0924936621387543,-0.0912226054946497,"66"
"X2815","ALB1",352784,29,-0.121269279180359,-0.121934314349591,-0.120604244011126,"66"
"X2915","ALB1",352784,30,-0.116728855683747,-0.117432326381894,-0.116025384985599,"66"
"X3015","ALB1",352784,31,-0.117639891325463,-0.118367419668949,-0.116912362981977,"66"
"X3119","ALB1",352784,32,-0.115788182474792,-0.116494128506799,-0.115082236442785,"66"
"X3217","ALB1",352784,33,-0.12001266107353,-0.120748595931903,-0.119276726215157,"66"
"X3315","ALB1",352784,34,-0.102953845331398,-0.103739281735738,-0.102168408927058,"66"
"X3415","ALB1",352784,35,-0.0975644602591187,-0.0983886544024575,-0.09674026611578,"66"
"X3515","ALB1",352784,36,-0.078007143008086,-0.0788648922146182,-0.0771493938015539,"66"
"X3615","ALB1",352784,37,-0.0769983329675976,-0.0778979855123057,-0.0760986804228894,"66"
"X3715","ALB1",352784,38,-0.113357949892135,-0.114225198505302,-0.112490701278968,"66"
"X3815","ALB1",352784,39,-0.110238157962522,-0.111139627091719,-0.109336688833324,"66"
"X3915","ALB1",352784,40,-0.111664755311642,-0.112594690414341,-0.110734820208942,"66"
"X4015","ALB1",352784,41,-0.118071264963517,-0.118989640645046,-0.117152889281988,"66"
"X4119","ALB1",352784,42,-0.124127445806982,-0.125021646740136,-0.123233244873829,"66"
"X4217","ALB1",352784,43,-0.167729170476526,-0.168563681612041,-0.16689465934101,"66"
"X4315","ALB1",352784,44,-0.226348457413057,-0.227071965631173,-0.225624949194942,"66"
"X4415","ALB1",352784,45,-0.269100029550224,-0.269771288633143,-0.268428770467305,"66"
"X4515","ALB1",352784,46,-0.295755628744503,-0.296379131443888,-0.295132126045117,"66"
"X4615","ALB1",352784,47,-0.282245902864614,-0.282862419412165,-0.281629386317064,"66"
"X4715","ALB1",352784,48,-0.293172295716606,-0.293804524753325,-0.292540066679887,"66"
"X4815","ALB1",352784,49,-0.309553966612137,-0.310195585178151,-0.308912348046124,"66"
"X4915","ALB1",352784,50,-0.315529515962342,-0.316183909287632,-0.314875122637052,"66"
"X5015","ALB1",352784,51,-0.302103541609907,-0.3027869813274,-0.301420101892413,"66"
"X5119","ALB1",352784,52,-0.318289531459326,-0.318974212757503,-0.317604850161148,"66"
"X5217","ALB1",352784,53,-0.281803265529046,-0.282559228319725,-0.281047302738368,"66"
"X5315","ALB1",352784,54,-0.267172559451886,-0.267977135778321,-0.266367983125451,"66"
"X5415","ALB1",352784,55,-0.233723893559935,-0.234628986432323,-0.232818800687548,"66"
"X5515","ALB1",352784,56,-0.203186018302757,-0.204109457705259,-0.202262578900255,"66"
"X5615","ALB1",352784,57,-0.200171093692128,-0.201110427064494,-0.199231760319761,"66"
"X5715","ALB1",352784,58,-0.2043445652122,-0.205287488483348,-0.203401641941053,"66"
"X5815","ALB1",352784,59,-0.197119284055421,-0.198064695450845,-0.196173872659996,"66"
"X5915","ALB1",352784,60,-0.192243179834156,-0.19318264367339,-0.191303715994923,"66"
"X6015","ALB1",352784,61,-0.162660127609134,-0.163611767791219,-0.161708487427049,"66"
"X6119","ALB1",352784,62,-0.199889135833075,-0.200768283756488,-0.199009987909661,"66"
"X6217","ALB1",352784,63,-0.21567822163789,-0.216536553396985,-0.214819889878794,"66"
"X6315","ALB1",352784,64,-0.193000890897133,-0.193856784885589,-0.192144996908678,"66"
"X6415","ALB1",352784,65,-0.220313426004167,-0.221115621552244,-0.21951123045609,"66"
"X6515","ALB1",352784,66,-0.2421117154361,-0.242860790803265,-0.241362640068936,"66"
"X6615","ALB1",352784,67,-0.241010495429685,-0.241689690910176,-0.240331299949194,"66"
"X6715","ALB1",352784,68,-0.291183325557923,-0.291761291528477,-0.290605359587369,"66"
"X6815","ALB1",352784,69,-0.301794853084783,-0.30232937632056,-0.301260329849006,"66"
"X6915","ALB1",352784,70,-0.32716940151654,-0.327629783800337,-0.326709019232744,"66"
"X7015","ALB1",352784,71,-0.335254229388008,-0.335680517862122,-0.334827940913894,"66"
"X7119","ALB1",352784,72,-0.33964619268011,-0.340049989024146,-0.339242396336075,"66"
"X7217","ALB1",352784,73,-0.378996275687839,-0.37934660151123,-0.378645949864447,"66"
"X7315","ALB1",352784,74,-0.388269558019712,-0.388592298453422,-0.387946817586002,"66"
"X7415","ALB1",352784,75,-0.42119452255685,-0.421467427925447,-0.420921617188253,"66"
"X7515","ALB1",352784,76,-0.474411392510422,-0.47462319733207,-0.474199587688775,"66"
"X7615","ALB1",352784,77,-0.492053947231532,-0.492245784880313,-0.491862109582751,"66"
"X7715","ALB1",352784,78,-0.510161393657753,-0.510335097341768,-0.509987689973739,"66"
"X7815","ALB1",352784,79,-0.511764179919296,-0.51190399784858,-0.511624361990012,"66"
"X7915","ALB1",352784,80,-0.512006354267144,-0.512133287465186,-0.511879421069101,"66"
"X8015","ALB1",352784,81,-0.524080560854829,-0.524174968899322,-0.523986152810336,"66"
"X8119","ALB1",352784,82,-0.515634503152042,-0.515718915244621,-0.515550091059463,"66"
"X8217","ALB1",352784,83,-0.52552376908984,-0.525609217936072,-0.525438320243607,"66"
"X8315","ALB1",352784,84,-0.516527749627834,-0.516630143786638,-0.516425355469031,"66"
"X8415","ALB1",352784,85,-0.460270680791122,-0.460396157514214,-0.46014520406803,"66"
"X8515","ALB1",352784,86,-0.458647459186191,-0.458781173133794,-0.458513745238588,"66"
"X8615","ALB1",352784,87,-0.445894583389331,-0.44604365241259,-0.445745514366071,"66"
"X8715","ALB1",352784,88,-0.418989390207377,-0.419147246347684,-0.41883153406707,"66"
"X8815","ALB1",352784,89,-0.402801113017816,-0.402965831864728,-0.402636394170904,"66"
"X8915","ALB1",352784,90,-0.336961987855552,-0.33717035606826,-0.336753619642844,"66"
"X9015","ALB1",352784,91,-0.286432998408651,-0.286666626015001,-0.286199370802302,"66"
"X9118","ALB1",352784,92,-0.261991511018856,-0.26225633834826,-0.261726683689452,"66"
"X9216","ALB1",352784,93,-0.253376431895664,-0.253648948469155,-0.253103915322174,"66"
"X9315","ALB1",352784,94,-0.209824424238827,-0.210126668603877,-0.209522179873777,"66"
"X9415","ALB1",352784,95,-0.198639119767737,-0.198951237475307,-0.198327002060168,"66"
"X9515","ALB1",352784,96,-0.21755298651578,-0.217851778080549,-0.217254194951011,"66"
"X9615","ALB1",352784,97,-0.206093788950985,-0.206428279939435,-0.205759297962535,"66"
"X9715","ALB1",352784,98,-0.234766711993344,-0.235112536465184,-0.234420887521504,"66"
"X016","ALB1",347744,1,-0.132463816967813,-0.132586071332759,-0.132341562602868,"69"
"X1100","ALB1",347744,2,-0.101047047636757,-0.101179016865772,-0.100915078407742,"69"
"X2100","ALB1",347744,3,-0.115115012720243,-0.115253071310756,-0.114976954129731,"69"
"X3100","ALB1",347744,4,-0.105627259346461,-0.105766517990903,-0.10548800070202,"69"
"X4100","ALB1",347744,5,-0.0798809380564698,-0.0800270934098641,-0.0797347827030756,"69"
"X5100","ALB1",347744,6,-0.063178334849191,-0.0633237108950439,-0.063032958803338,"69"
"X6100","ALB1",347744,7,-0.0409995943839762,-0.0411364041515426,-0.0408627846164097,"69"
"X7100","ALB1",347744,8,-0.0289828630131721,-0.0291198211429066,-0.0288459048834376,"69"
"X8100","ALB1",347744,9,-0.0482184436931967,-0.0483446146763707,-0.0480922727100228,"69"
"X982","ALB1",347744,10,-0.0284674876331627,-0.0285945253162576,-0.0283404499500678,"69"
"X1016","ALB1",347744,11,-0.0317715697537934,-0.0318963642359698,-0.031646775271617,"69"
"X1120","ALB1",347744,12,-0.0385316495188596,-0.0386558481891958,-0.0384074508485235,"69"
"X1218","ALB1",347744,13,-0.0439342648783256,-0.0440721423936463,-0.0437963873630048,"69"
"X1316","ALB1",347744,14,-0.0807792215335489,-0.0809105817359039,-0.0806478613311939,"69"
"X1416","ALB1",347744,15,-0.111342488827566,-0.111470985477707,-0.111213992177425,"69"
"X1516","ALB1",347744,16,-0.146148049834856,-0.146279349352197,-0.146016750317515,"69"
"X1616","ALB1",347744,17,-0.0811291897068713,-0.0812675957793095,-0.0809907836344331,"69"
"X1716","ALB1",347744,18,-0.104865529159747,-0.10500020967461,-0.104730848644885,"69"
"X1816","ALB1",347744,19,-0.151430783621707,-0.151566539193737,-0.151295028049677,"69"
"X1916","ALB1",347744,20,-0.183204300549651,-0.183327291517379,-0.183081309581923,"69"
"X2016","ALB1",347744,21,-0.143709799273894,-0.143842060194142,-0.143577538353645,"69"
"X2120","ALB1",347744,22,-0.143316805512918,-0.143460294437944,-0.143173316587892,"69"
"X2218","ALB1",347744,23,-0.155825660794072,-0.156000584498534,-0.155650737089609,"69"
"X2316","ALB1",347744,24,-0.0995213471688855,-0.099743408169754,-0.099299286168017,"69"
"X2416","ALB1",347744,25,-0.0898997497564433,-0.0901666273103496,-0.0896328722025369,"69"
"X2516","ALB1",347744,26,-0.102991712008927,-0.103270883393741,-0.102712540624114,"69"
"X2616","ALB1",347744,27,-0.0796717941637188,-0.0800168178015707,-0.079326770525867,"69"
"X2716","ALB1",347744,28,-0.0689065444456699,-0.0693037357591326,-0.0685093531322071,"69"
"X2816","ALB1",347744,29,-0.114546506334534,-0.115006847595711,-0.114086165073357,"69"
"X2916","ALB1",347744,30,-0.113422334682206,-0.11393753046239,-0.112907138902023,"69"
"X3016","ALB1",347744,31,-0.107123335358328,-0.107680129639093,-0.106566541077563,"69"
"X3120","ALB1",347744,32,-0.106800565037773,-0.107343613236974,-0.106257516838572,"69"
"X3218","ALB1",347744,33,-0.109407547971561,-0.110003978341524,-0.108811117601598,"69"
"X3316","ALB1",347744,34,-0.0911138326709163,-0.0917750856257572,-0.0904525797160754,"69"
"X3416","ALB1",347744,35,-0.0783001665036774,-0.0790061288992575,-0.0775942041080974,"69"
"X3516","ALB1",347744,36,-0.0620126903744448,-0.0627525944649237,-0.0612727862839659,"69"
"X3616","ALB1",347744,37,-0.0303231550699174,-0.0311391194344036,-0.0295071907054312,"69"
"X3716","ALB1",347744,38,-0.0599574666153463,-0.0607786686105251,-0.0591362646201675,"69"
"X3816","ALB1",347744,39,-0.0726639749143395,-0.0734953410321066,-0.0718326087965724,"69"
"X3916","ALB1",347744,40,-0.0763523414353524,-0.0772239065738895,-0.0754807762968153,"69"
"X4016","ALB1",347744,41,-0.0766127713950692,-0.0774851938022484,-0.0757403489878899,"69"
"X4120","ALB1",347744,42,-0.0947872818782364,-0.09563827814604,-0.0939362856104327,"69"
"X4218","ALB1",347744,43,-0.125509692064673,-0.126321698598834,-0.124697685530513,"69"
"X4316","ALB1",347744,44,-0.172996135247807,-0.173726557046561,-0.172265713449052,"69"
"X4416","ALB1",347744,45,-0.212448206123796,-0.213135760229251,-0.21176065201834,"69"
"X4516","ALB1",347744,46,-0.249492089990293,-0.250113689512301,-0.248870490468285,"69"
"X4616","ALB1",347744,47,-0.252098050749818,-0.252686667915861,-0.251509433583774,"69"
"X4716","ALB1",347744,48,-0.271087024989151,-0.271663197125106,-0.270510852853196,"69"
"X4816","ALB1",347744,49,-0.306760931202557,-0.307311633176115,-0.306210229228999,"69"
"X4916","ALB1",347744,50,-0.32513870314917,-0.325688220413078,-0.324589185885263,"69"
"X5016","ALB1",347744,51,-0.32018906135692,-0.320738477504051,-0.319639645209789,"69"
"X5120","ALB1",347744,52,-0.328807505227336,-0.329356160296612,-0.328258850158061,"69"
"X5218","ALB1",347744,53,-0.313148839022683,-0.313740912350548,-0.312556765694817,"69"
"X5316","ALB1",347744,54,-0.306533162474796,-0.307176626435456,-0.305889698514136,"69"
"X5416","ALB1",347744,55,-0.277960410410062,-0.278699849778388,-0.277220971041735,"69"
"X5516","ALB1",347744,56,-0.266851696607792,-0.267616642234263,-0.266086750981321,"69"
"X5616","ALB1",347744,57,-0.268583930386435,-0.269349107813174,-0.267818752959696,"69"
"X5716","ALB1",347744,58,-0.272304258524012,-0.27308983012446,-0.271518686923564,"69"
"X5816","ALB1",347744,59,-0.268947329818166,-0.269729747554484,-0.268164912081849,"69"
"X5916","ALB1",347744,60,-0.262549111435763,-0.263328850530681,-0.261769372340845,"69"
"X6016","ALB1",347744,61,-0.239353833784651,-0.240137719639196,-0.238569947930107,"69"
"X6120","ALB1",347744,62,-0.269409219991579,-0.270129803709667,-0.268688636273492,"69"
"X6218","ALB1",347744,63,-0.27968314274664,-0.280392637681094,-0.278973647812185,"69"
"X6316","ALB1",347744,64,-0.265805476814013,-0.26652384469665,-0.265087108931376,"69"
"X6416","ALB1",347744,65,-0.285749803616775,-0.286422530205527,-0.285077077028024,"69"
"X6516","ALB1",347744,66,-0.305198057407369,-0.305834633775281,-0.304561481039458,"69"
"X6616","ALB1",347744,67,-0.30100340990464,-0.301593110799712,-0.300413709009567,"69"
"X6716","ALB1",347744,68,-0.331853135940957,-0.332376936529394,-0.331329335352521,"69"
"X6816","ALB1",347744,69,-0.333494973717262,-0.333990348071944,-0.332999599362579,"69"
"X6916","ALB1",347744,70,-0.351113714469988,-0.351546249287008,-0.350681179652969,"69"
"X7016","ALB1",347744,71,-0.359475449111838,-0.3598784574255,-0.359072440798177,"69"
"X7120","ALB1",347744,72,-0.344098463163504,-0.34449549699395,-0.343701429333058,"69"
"X7218","ALB1",347744,73,-0.373777093025771,-0.374142944727117,-0.373411241324426,"69"
"X7316","ALB1",347744,74,-0.379296772486729,-0.379635413404798,-0.378958131568659,"69"
"X7416","ALB1",347744,75,-0.402365313151127,-0.402685783128586,-0.402044843173667,"69"
"X7516","ALB1",347744,76,-0.433735055559285,-0.434021346808889,-0.433448764309681,"69"
"X7616","ALB1",347744,77,-0.459582911838914,-0.459838138440343,-0.459327685237485,"69"
"X7716","ALB1",347744,78,-0.479027269522621,-0.47926686273994,-0.478787676305302,"69"
"X7816","ALB1",347744,79,-0.481444026056046,-0.481655457145069,-0.481232594967024,"69"
"X7916","ALB1",347744,80,-0.483676047443832,-0.483871234741602,-0.483480860146061,"69"
"X8016","ALB1",347744,81,-0.492028002522171,-0.492207982871945,-0.491848022172398,"69"
"X8120","ALB1",347744,82,-0.49001421711187,-0.490172481028854,-0.489855953194885,"69"
"X8218","ALB1",347744,83,-0.498585744451464,-0.498730974832391,-0.498440514070537,"69"
"X8316","ALB1",347744,84,-0.495846501451988,-0.495973534414981,-0.495719468488994,"69"
"X8416","ALB1",347744,85,-0.441440592257103,-0.44157711696989,-0.441304067544316,"69"
"X8516","ALB1",347744,86,-0.439354050098578,-0.439495287244199,-0.439212812952957,"69"
"X8616","ALB1",347744,87,-0.430974210770064,-0.431127312814409,-0.430821108725718,"69"
"X8716","ALB1",347744,88,-0.417980470322976,-0.418139314086316,-0.417821626559636,"69"
"X8816","ALB1",347744,89,-0.402764461569759,-0.402930522305913,-0.402598400833605,"69"
"X8916","ALB1",347744,90,-0.336859851255376,-0.33707009106936,-0.336649611441392,"69"
"X9016","ALB1",347744,91,-0.28624916069573,-0.286484900169117,-0.286013421222343,"69"
"X9119","ALB1",347744,92,-0.261680817865171,-0.261948340449115,-0.261413295281226,"69"
"X9217","ALB1",347744,93,-0.253001611914758,-0.253277123505285,-0.25272610032423,"69"
"X9316","ALB1",347744,94,-0.209188676441344,-0.209494251343369,-0.208883101539319,"69"
"X9416","ALB1",347744,95,-0.197776469870593,-0.198092023876292,-0.197460915864894,"69"
"X9516","ALB1",347744,96,-0.21649271469721,-0.216795129870668,-0.216190299523752,"69"
"X9616","ALB1",347744,97,-0.204824719725176,-0.205163194097109,-0.204486245353243,"69"
"X9716","ALB1",347744,98,-0.23313738002727,-0.233487524008017,-0.232787236046524,"69"
"X017","ALB1",294191,1,-0.132293856038142,-0.132427838135526,-0.132159873940758,"72"
"X1101","ALB1",294191,2,-0.100889617444137,-0.101034165917445,-0.10074506897083,"72"
"X2101","ALB1",294191,3,-0.114949304524245,-0.115100738842743,-0.114797870205746,"72"
"X3101","ALB1",294191,4,-0.10545904713892,-0.105611705050156,-0.105306389227684,"72"
"X4101","ALB1",294191,5,-0.079727517848888,-0.0798874073209483,-0.0795676283768276,"72"
"X5101","ALB1",294191,6,-0.0630140254042116,-0.0631733401049469,-0.0628547107034764,"72"
"X6101","ALB1",294191,7,-0.0408464202364446,-0.0409964902954903,-0.0406963501773989,"72"
